Store,Date,Predicted_Sales
476,2015-09-07,1678.5593
476,2015-09-08,1708.8599
476,2015-09-09,1723.3282
476,2015-09-10,1718.5249
476,2015-09-11,1746.1309
475,2015-08-01,1081.3665
475,2015-08-02,1004.3655
475,2015-08-03,1065.9149
475,2015-08-04,1089.7095
475,2015-08-05,1092.7092
475,2015-08-06,1089.6626
475,2015-08-07,1106.9849
475,2015-08-08,1081.3665
475,2015-08-09,1004.3655
475,2015-08-10,1065.9149
475,2015-08-11,1089.7095
475,2015-08-12,1092.7092
475,2015-08-13,1089.6626
475,2015-08-14,1106.9849
475,2015-08-15,1081.3665
475,2015-08-16,1004.3655
475,2015-08-17,1065.9149
475,2015-08-18,1089.7095
475,2015-08-19,1092.7092
475,2015-08-20,1089.6626
475,2015-08-21,1106.9849
475,2015-08-22,1081.3665
475,2015-08-23,1004.3655
475,2015-08-24,1065.9149
475,2015-08-25,1089.7095
475,2015-08-26,1092.7092
475,2015-08-27,1089.6626
475,2015-08-28,1106.9849
475,2015-08-29,1081.3665
475,2015-08-30,1004.3655
475,2015-08-31,1065.9149
475,2015-09-01,1089.7095
475,2015-09-02,1092.7092
475,2015-09-03,1089.6626
475,2015-09-04,1106.9849
475,2015-09-05,1081.3665
475,2015-09-06,1004.3655
475,2015-09-07,1065.9149
475,2015-09-08,1089.7095
475,2015-09-09,1092.7092
475,2015-09-10,1089.6626
475,2015-09-11,1106.9849
474,2015-08-01,1662.1443
474,2015-08-02,1507.7769
474,2015-08-03,1651.2015
474,2015-08-04,1678.7307
474,2015-08-05,1686.3176
474,2015-08-06,1683.5481
474,2015-08-07,1715.8704
474,2015-08-08,1662.1443
474,2015-08-09,1507.7769
474,2015-08-10,1651.2015
474,2015-08-11,1678.7307
474,2015-08-12,1686.3176
474,2015-08-13,1683.5481
474,2015-08-14,1715.8704
474,2015-08-15,1662.1443
474,2015-08-16,1507.7769
474,2015-08-17,1651.2015
474,2015-08-18,1678.7307
474,2015-08-19,1686.3176
474,2015-08-20,1683.5481
474,2015-08-21,1715.8704
474,2015-08-22,1662.1443
474,2015-08-23,1507.7769
474,2015-08-24,1651.2015
474,2015-08-25,1678.7307
474,2015-08-26,1686.3176
474,2015-08-27,1683.5481
474,2015-08-28,1715.8704
474,2015-08-29,1662.1443
474,2015-08-30,1507.7769
474,2015-08-31,1651.2015
474,2015-09-01,1678.7307
474,2015-09-02,1686.3176
474,2015-09-03,1683.5481
474,2015-09-04,1715.8704
474,2015-09-05,1662.1443
474,2015-09-06,1507.7769
474,2015-09-07,1651.2015
474,2015-09-08,1678.7307
474,2015-09-09,1686.3176
474,2015-09-10,1683.5481
474,2015-09-11,1715.8704
473,2015-08-01,1195.1388
473,2015-08-02,1102.9196
473,2015-08-03,1152.1284
473,2015-08-04,1188.1292
473,2015-08-05,1191.3997
473,2015-08-06,1188.0781
473,2015-08-07,1211.7988
473,2015-08-08,1195.1388
473,2015-08-09,1102.9196
473,2015-08-10,1152.1284
473,2015-08-11,1188.1292
473,2015-08-12,1191.3997
473,2015-08-13,1188.0781
473,2015-08-14,1211.7988
473,2015-08-15,1195.1388
473,2015-08-16,1102.9196
473,2015-08-17,1152.1284
473,2015-08-18,1188.1292
473,2015-08-19,1191.3997
473,2015-08-20,1188.0781
473,2015-08-21,1211.7988
473,2015-08-22,1195.1388
473,2015-08-23,1102.9196
473,2015-08-24,1152.1284
473,2015-08-25,1188.1292
473,2015-08-26,1191.3997
473,2015-08-27,1188.0781
473,2015-08-28,1211.7988
473,2015-08-29,1195.1388
473,2015-08-30,1102.9196
473,2015-08-31,1152.1284
473,2015-09-01,1188.1292
473,2015-09-02,1191.3997
473,2015-09-03,1188.0781
473,2015-09-04,1211.7988
473,2015-09-05,1195.1388
473,2015-09-06,1102.9196
473,2015-09-07,1152.1284
473,2015-09-08,1188.1292
473,2015-09-09,1191.3997
473,2015-09-10,1188.0781
473,2015-09-11,1211.7988
472,2015-08-01,1387.8923
472,2015-08-02,1271.7258
472,2015-08-03,1276.8998
472,2015-08-04,1428.5388
472,2015-08-05,1438.4784
472,2015-08-06,1434.4685
472,2015-08-07,1458.5687
472,2015-08-08,1387.8923
472,2015-08-09,1271.7258
472,2015-08-10,1276.8998
472,2015-08-11,1428.5388
472,2015-08-12,1438.4784
472,2015-08-13,1434.4685
472,2015-08-14,1458.5687
472,2015-08-15,1387.8923
472,2015-08-16,1271.7258
472,2015-08-17,1276.8998
472,2015-08-18,1428.5388
472,2015-08-19,1438.4784
472,2015-08-20,1434.4685
472,2015-08-21,1458.5687
472,2015-08-22,1387.8923
472,2015-08-23,1271.7258
472,2015-08-24,1276.8998
472,2015-08-25,1428.5388
472,2015-08-26,1438.4784
472,2015-08-27,1434.4685
472,2015-08-28,1458.5687
472,2015-08-29,1387.8923
472,2015-08-30,1271.7258
472,2015-08-31,1276.8998
472,2015-09-01,1428.5388
472,2015-09-02,1438.4784
472,2015-09-03,1434.4685
472,2015-09-04,1458.5687
472,2015-09-05,1387.8923
472,2015-09-06,1271.7258
472,2015-09-07,1276.8998
472,2015-09-08,1428.5388
472,2015-09-09,1438.4784
472,2015-09-10,1434.4685
472,2015-09-11,1458.5687
471,2015-08-01,1753.5779
471,2015-08-02,1605.5963
471,2015-08-03,1772.0176
471,2015-08-04,1821.6367
471,2015-08-05,1831.0542
471,2015-08-06,1825.9508
471,2015-08-07,1853.9152
471,2015-08-08,1753.5779
471,2015-08-09,1605.5963
471,2015-08-10,1772.0176
471,2015-08-11,1821.6367
471,2015-08-12,1831.0542
471,2015-08-13,1825.9508
471,2015-08-14,1853.9152
471,2015-08-15,1753.5779
471,2015-08-16,1605.5963
471,2015-08-17,1772.0176
471,2015-08-18,1821.6367
471,2015-08-19,1831.0542
471,2015-08-20,1825.9508
471,2015-08-21,1853.9152
471,2015-08-22,1753.5779
471,2015-08-23,1605.5963
471,2015-08-24,1772.0176
471,2015-08-25,1821.6367
471,2015-08-26,1831.0542
471,2015-08-27,1825.9508
471,2015-08-28,1853.9152
471,2015-08-29,1753.5779
471,2015-08-30,1605.5963
471,2015-08-31,1772.0176
471,2015-09-01,1821.6367
471,2015-09-02,1831.0542
471,2015-09-03,1825.9508
471,2015-09-04,1853.9152
471,2015-09-05,1753.5779
471,2015-09-06,1605.5963
471,2015-09-07,1772.0176
471,2015-09-08,1821.6367
471,2015-09-09,1831.0542
471,2015-09-10,1825.9508
471,2015-09-11,1853.9152
470,2015-08-01,1177.4443
470,2015-08-02,1070.2021
470,2015-08-03,1144.3943
470,2015-08-04,1175.2324
470,2015-08-05,1178.4674
470,2015-08-06,1175.1819
470,2015-08-07,1198.6454
470,2015-08-08,1177.4443
470,2015-08-09,1070.2021
470,2015-08-10,1144.3943
470,2015-08-11,1175.2324
470,2015-08-12,1178.4674
470,2015-08-13,1175.1819
470,2015-08-14,1198.6454
470,2015-08-15,1177.4443
470,2015-08-16,1070.2021
470,2015-08-17,1144.3943
470,2015-08-18,1175.2324
470,2015-08-19,1178.4674
470,2015-08-20,1175.1819
470,2015-08-21,1198.6454
470,2015-08-22,1177.4443
470,2015-08-23,1070.2021
470,2015-08-24,1144.3943
470,2015-08-25,1175.2324
470,2015-08-26,1178.4674
470,2015-08-27,1175.1819
470,2015-08-28,1198.6454
470,2015-08-29,1177.4443
470,2015-08-30,1070.2021
470,2015-08-31,1144.3943
470,2015-09-01,1175.2324
470,2015-09-02,1178.4674
470,2015-09-03,1175.1819
470,2015-09-04,1198.6454
470,2015-09-05,1177.4443
470,2015-09-06,1070.2021
470,2015-09-07,1144.3943
470,2015-09-08,1175.2324
470,2015-09-09,1178.4674
470,2015-09-10,1175.1819
470,2015-09-11,1198.6454
456,2015-08-01,1190.2721
456,2015-08-02,1081.8625
456,2015-08-03,1156.8624
456,2015-08-04,1188.0361
456,2015-08-05,1191.3064
456,2015-08-06,1187.9851
456,2015-08-07,1211.704
456,2015-08-08,1190.2721
456,2015-08-09,1081.8625
456,2015-08-10,1156.8624
456,2015-08-11,1188.0361
456,2015-08-12,1191.3064
456,2015-08-13,1187.9851
456,2015-08-14,1211.704
456,2015-08-15,1190.2721
456,2015-08-16,1081.8625
456,2015-08-17,1156.8624
456,2015-08-18,1188.0361
456,2015-08-19,1191.3064
456,2015-08-20,1187.9851
456,2015-08-21,1211.704
456,2015-08-22,1190.2721
456,2015-08-23,1081.8625
456,2015-08-24,1156.8624
456,2015-08-25,1188.0361
456,2015-08-26,1191.3064
456,2015-08-27,1187.9851
456,2015-08-28,1211.704
456,2015-08-29,1190.2721
456,2015-08-30,1081.8625
456,2015-08-31,1156.8624
456,2015-09-01,1188.0361
456,2015-09-02,1191.3064
456,2015-09-03,1187.9851
456,2015-09-04,1211.704
456,2015-09-05,1190.2721
456,2015-09-06,1081.8625
456,2015-09-07,1156.8624
456,2015-09-08,1188.0361
456,2015-09-09,1191.3064
456,2015-09-10,1187.9851
456,2015-09-11,1211.704
457,2015-08-01,1708.7628
457,2015-08-02,1522.2723
457,2015-08-03,1775.1621
457,2015-08-04,1798.2399
457,2015-08-05,1810.8691
457,2015-08-06,1807.8953
457,2015-08-07,1836.5092
457,2015-08-08,1708.7628
457,2015-08-09,1522.2723
457,2015-08-10,1775.1621
457,2015-08-11,1798.2399
457,2015-08-12,1810.8691
457,2015-08-13,1807.8953
457,2015-08-14,1836.5092
457,2015-08-15,1708.7628
457,2015-08-16,1522.2723
457,2015-08-17,1775.1621
457,2015-08-18,1798.2399
457,2015-08-19,1810.8691
457,2015-08-20,1807.8953
457,2015-08-21,1836.5092
457,2015-08-22,1708.7628
457,2015-08-23,1522.2723
457,2015-08-24,1775.1621
457,2015-08-25,1798.2399
457,2015-08-26,1810.8691
457,2015-08-27,1807.8953
457,2015-08-28,1836.5092
457,2015-08-29,1708.7628
457,2015-08-30,1522.2723
457,2015-08-31,1775.1621
457,2015-09-01,1798.2399
457,2015-09-02,1810.8691
457,2015-09-03,1807.8953
457,2015-09-04,1836.5092
457,2015-09-05,1708.7628
457,2015-09-06,1522.2723
457,2015-09-07,1775.1621
457,2015-09-08,1798.2399
457,2015-09-09,1810.8691
457,2015-09-10,1807.8953
457,2015-09-11,1836.5092
458,2015-08-01,1593.6077
458,2015-08-02,1489.5693
458,2015-08-03,1461.9963
458,2015-08-04,1633.5693
458,2015-08-05,1638.065
458,2015-08-06,1633.4991
458,2015-08-07,1656.9762
458,2015-08-08,1593.6077
458,2015-08-09,1489.5693
458,2015-08-10,1461.9963
458,2015-08-11,1633.5693
458,2015-08-12,1638.065
458,2015-08-13,1633.4991
458,2015-08-14,1656.9762
458,2015-08-15,1593.6077
458,2015-08-16,1489.5693
458,2015-08-17,1461.9963
458,2015-08-18,1633.5693
458,2015-08-19,1638.065
458,2015-08-20,1633.4991
458,2015-08-21,1656.9762
458,2015-08-22,1593.6077
458,2015-08-23,1489.5693
458,2015-08-24,1461.9963
458,2015-08-25,1633.5693
458,2015-08-26,1638.065
458,2015-08-27,1633.4991
458,2015-08-28,1656.9762
458,2015-08-29,1593.6077
458,2015-08-30,1489.5693
458,2015-08-31,1461.9963
458,2015-09-01,1633.5693
458,2015-09-02,1638.065
458,2015-09-03,1633.4991
458,2015-09-04,1656.9762
458,2015-09-05,1593.6077
458,2015-09-06,1489.5693
458,2015-09-07,1461.9963
458,2015-09-08,1633.5693
458,2015-09-09,1638.065
458,2015-09-10,1633.4991
458,2015-09-11,1656.9762
459,2015-08-01,1085.2582
459,2015-08-02,1003.95667
459,2015-08-03,1071.2134
459,2015-08-04,1079.3127
459,2015-08-05,1085.9437
459,2015-08-06,1084.1597
459,2015-08-07,1083.9408
459,2015-08-08,1085.2582
459,2015-08-09,1003.95667
459,2015-08-10,1071.2134
459,2015-08-11,1079.3127
459,2015-08-12,1085.9437
459,2015-08-13,1084.1597
459,2015-08-14,1083.9408
459,2015-08-15,1085.2582
459,2015-08-16,1003.95667
459,2015-08-17,1071.2134
459,2015-08-18,1079.3127
459,2015-08-19,1085.9437
459,2015-08-20,1084.1597
459,2015-08-21,1083.9408
459,2015-08-22,1085.2582
459,2015-08-23,1003.95667
459,2015-08-24,1071.2134
459,2015-08-25,1079.3127
459,2015-08-26,1085.9437
459,2015-08-27,1084.1597
459,2015-08-28,1083.9408
459,2015-08-29,1085.2582
459,2015-08-30,1003.95667
459,2015-08-31,1071.2134
459,2015-09-01,1079.3127
459,2015-09-02,1085.9437
459,2015-09-03,1084.1597
459,2015-09-04,1083.9408
459,2015-09-05,1085.2582
459,2015-09-06,1003.95667
459,2015-09-07,1071.2134
459,2015-09-08,1079.3127
459,2015-09-09,1085.9437
459,2015-09-10,1084.1597
459,2015-09-11,1083.9408
460,2015-08-01,1657.3217
460,2015-08-02,1547.3173
460,2015-08-03,1648.47
460,2015-08-04,1694.6316
460,2015-08-05,1700.98
460,2015-08-06,1696.2389
460,2015-08-07,1725.502
460,2015-08-08,1657.3217
460,2015-08-09,1547.3173
460,2015-08-10,1648.47
460,2015-08-11,1694.6316
460,2015-08-12,1700.98
460,2015-08-13,1696.2389
460,2015-08-14,1725.502
460,2015-08-15,1657.3217
460,2015-08-16,1547.3173
460,2015-08-17,1648.47
460,2015-08-18,1694.6316
460,2015-08-19,1700.98
460,2015-08-20,1696.2389
460,2015-08-21,1725.502
460,2015-08-22,1657.3217
460,2015-08-23,1547.3173
460,2015-08-24,1648.47
460,2015-08-25,1694.6316
460,2015-08-26,1700.98
460,2015-08-27,1696.2389
460,2015-08-28,1725.502
460,2015-08-29,1657.3217
460,2015-08-30,1547.3173
460,2015-08-31,1648.47
460,2015-09-01,1694.6316
460,2015-09-02,1700.98
460,2015-09-03,1696.2389
460,2015-09-04,1725.502
460,2015-09-05,1657.3217
460,2015-09-06,1547.3173
460,2015-09-07,1648.47
460,2015-09-08,1694.6316
460,2015-09-09,1700.98
460,2015-09-10,1696.2389
460,2015-09-11,1725.502
461,2015-08-01,1731.9138
461,2015-08-02,1586.7305
461,2015-08-03,1784.1938
461,2015-08-04,1807.389
461,2015-08-05,1823.0217
461,2015-08-06,1820.0278
461,2015-08-07,1867.6649
461,2015-08-08,1731.9138
461,2015-08-09,1586.7305
461,2015-08-10,1784.1938
461,2015-08-11,1807.389
461,2015-08-12,1823.0217
461,2015-08-13,1820.0278
461,2015-08-14,1867.6649
461,2015-08-15,1731.9138
461,2015-08-16,1586.7305
461,2015-08-17,1784.1938
461,2015-08-18,1807.389
461,2015-08-19,1823.0217
461,2015-08-20,1820.0278
461,2015-08-21,1867.6649
461,2015-08-22,1731.9138
461,2015-08-23,1586.7305
461,2015-08-24,1784.1938
461,2015-08-25,1807.389
461,2015-08-26,1823.0217
461,2015-08-27,1820.0278
461,2015-08-28,1867.6649
461,2015-08-29,1731.9138
461,2015-08-30,1586.7305
461,2015-08-31,1784.1938
461,2015-09-01,1807.389
461,2015-09-02,1823.0217
461,2015-09-03,1820.0278
461,2015-09-04,1867.6649
461,2015-09-05,1731.9138
461,2015-09-06,1586.7305
461,2015-09-07,1784.1938
461,2015-09-08,1807.389
461,2015-09-09,1823.0217
461,2015-09-10,1820.0278
461,2015-09-11,1867.6649
454,2015-08-01,1459.3818
454,2015-08-02,1324.1317
454,2015-08-03,1440.768
454,2015-08-04,1481.1168
454,2015-08-05,1486.6658
454,2015-08-06,1482.5217
454,2015-08-07,1513.2344
454,2015-08-08,1459.3818
454,2015-08-09,1324.1317
454,2015-08-10,1440.768
454,2015-08-11,1481.1168
454,2015-08-12,1486.6658
454,2015-08-13,1482.5217
454,2015-08-14,1513.2344
454,2015-08-15,1459.3818
454,2015-08-16,1324.1317
454,2015-08-17,1440.768
454,2015-08-18,1481.1168
454,2015-08-19,1486.6658
454,2015-08-20,1482.5217
454,2015-08-21,1513.2344
454,2015-08-22,1459.3818
454,2015-08-23,1324.1317
454,2015-08-24,1440.768
454,2015-08-25,1481.1168
454,2015-08-26,1486.6658
454,2015-08-27,1482.5217
454,2015-08-28,1513.2344
454,2015-08-29,1459.3818
454,2015-08-30,1324.1317
454,2015-08-31,1440.768
454,2015-09-01,1481.1168
454,2015-09-02,1486.6658
454,2015-09-03,1482.5217
454,2015-09-04,1513.2344
454,2015-09-05,1459.3818
454,2015-09-06,1324.1317
454,2015-09-07,1440.768
454,2015-09-08,1481.1168
454,2015-09-09,1486.6658
454,2015-09-10,1482.5217
454,2015-09-11,1513.2344
462,2015-08-01,1400.3342
462,2015-08-02,1302.7505
462,2015-08-03,1393.2811
462,2015-08-04,1432.301
462,2015-08-05,1437.6672
462,2015-08-06,1433.6597
462,2015-08-07,1455.9807
462,2015-08-08,1400.3342
462,2015-08-09,1302.7505
462,2015-08-10,1393.2811
462,2015-08-11,1432.301
462,2015-08-12,1437.6672
462,2015-08-13,1433.6597
462,2015-08-14,1455.9807
462,2015-08-15,1400.3342
462,2015-08-16,1302.7505
462,2015-08-17,1393.2811
462,2015-08-18,1432.301
462,2015-08-19,1437.6672
462,2015-08-20,1433.6597
462,2015-08-21,1455.9807
462,2015-08-22,1400.3342
462,2015-08-23,1302.7505
462,2015-08-24,1393.2811
462,2015-08-25,1432.301
462,2015-08-26,1437.6672
462,2015-08-27,1433.6597
462,2015-08-28,1455.9807
462,2015-08-29,1400.3342
462,2015-08-30,1302.7505
462,2015-08-31,1393.2811
462,2015-09-01,1432.301
462,2015-09-02,1437.6672
462,2015-09-03,1433.6597
462,2015-09-04,1455.9807
462,2015-09-05,1400.3342
462,2015-09-06,1302.7505
462,2015-09-07,1393.2811
462,2015-09-08,1432.301
462,2015-09-09,1437.6672
462,2015-09-10,1433.6597
462,2015-09-11,1455.9807
464,2015-08-01,1556.7548
464,2015-08-02,1458.4971
464,2015-08-03,1387.5818
464,2015-08-04,1555.3092
464,2015-08-05,1559.5896
464,2015-08-06,1555.2424
464,2015-08-07,1578.1284
464,2015-08-08,1556.7548
464,2015-08-09,1458.4971
464,2015-08-10,1387.5818
464,2015-08-11,1555.3092
464,2015-08-12,1559.5896
464,2015-08-13,1555.2424
464,2015-08-14,1578.1284
464,2015-08-15,1556.7548
464,2015-08-16,1458.4971
464,2015-08-17,1387.5818
464,2015-08-18,1555.3092
464,2015-08-19,1559.5896
464,2015-08-20,1555.2424
464,2015-08-21,1578.1284
464,2015-08-22,1556.7548
464,2015-08-23,1458.4971
464,2015-08-24,1387.5818
464,2015-08-25,1555.3092
464,2015-08-26,1559.5896
464,2015-08-27,1555.2424
464,2015-08-28,1578.1284
464,2015-08-29,1556.7548
464,2015-08-30,1458.4971
464,2015-08-31,1387.5818
464,2015-09-01,1555.3092
464,2015-09-02,1559.5896
464,2015-09-03,1555.2424
464,2015-09-04,1578.1284
464,2015-09-05,1556.7548
464,2015-09-06,1458.4971
464,2015-09-07,1387.5818
464,2015-09-08,1555.3092
464,2015-09-09,1559.5896
464,2015-09-10,1555.2424
464,2015-09-11,1578.1284
465,2015-08-01,1836.1526
465,2015-08-02,1677.188
465,2015-08-03,1802.1443
465,2015-08-04,1854.9087
465,2015-08-05,1870.613
465,2015-08-06,1865.3994
465,2015-08-07,1894.1555
465,2015-08-08,1836.1526
465,2015-08-09,1677.188
465,2015-08-10,1802.1443
465,2015-08-11,1854.9087
465,2015-08-12,1870.613
465,2015-08-13,1865.3994
465,2015-08-14,1894.1555
465,2015-08-15,1836.1526
465,2015-08-16,1677.188
465,2015-08-17,1802.1443
465,2015-08-18,1854.9087
465,2015-08-19,1870.613
465,2015-08-20,1865.3994
465,2015-08-21,1894.1555
465,2015-08-22,1836.1526
465,2015-08-23,1677.188
465,2015-08-24,1802.1443
465,2015-08-25,1854.9087
465,2015-08-26,1870.613
465,2015-08-27,1865.3994
465,2015-08-28,1894.1555
465,2015-08-29,1836.1526
465,2015-08-30,1677.188
465,2015-08-31,1802.1443
465,2015-09-01,1854.9087
465,2015-09-02,1870.613
465,2015-09-03,1865.3994
465,2015-09-04,1894.1555
465,2015-09-05,1836.1526
465,2015-09-06,1677.188
465,2015-09-07,1802.1443
465,2015-09-08,1854.9087
465,2015-09-09,1870.613
465,2015-09-10,1865.3994
465,2015-09-11,1894.1555
466,2015-08-01,1547.335
466,2015-08-02,1452.9866
466,2015-08-03,1551.632
466,2015-08-04,1597.0657
466,2015-08-05,1601.4609
466,2015-08-06,1596.9971
466,2015-08-07,1612.6351
466,2015-08-08,1547.335
466,2015-08-09,1452.9866
466,2015-08-10,1551.632
466,2015-08-11,1597.0657
466,2015-08-12,1601.4609
466,2015-08-13,1596.9971
466,2015-08-14,1612.6351
466,2015-08-15,1547.335
466,2015-08-16,1452.9866
466,2015-08-17,1551.632
466,2015-08-18,1597.0657
466,2015-08-19,1601.4609
466,2015-08-20,1596.9971
466,2015-08-21,1612.6351
466,2015-08-22,1547.335
466,2015-08-23,1452.9866
466,2015-08-24,1551.632
466,2015-08-25,1597.0657
466,2015-08-26,1601.4609
466,2015-08-27,1596.9971
466,2015-08-28,1612.6351
466,2015-08-29,1547.335
466,2015-08-30,1452.9866
466,2015-08-31,1551.632
466,2015-09-01,1597.0657
466,2015-09-02,1601.4609
466,2015-09-03,1596.9971
466,2015-09-04,1612.6351
466,2015-09-05,1547.335
466,2015-09-06,1452.9866
466,2015-09-07,1551.632
466,2015-09-08,1597.0657
466,2015-09-09,1601.4609
466,2015-09-10,1596.9971
466,2015-09-11,1612.6351
467,2015-08-01,1623.441
467,2015-08-02,1483.5684
467,2015-08-03,1619.2319
467,2015-08-04,1666.6438
467,2015-08-05,1672.8875
467,2015-08-06,1668.2246
467,2015-08-07,1697.0046
467,2015-08-08,1623.441
467,2015-08-09,1483.5684
467,2015-08-10,1619.2319
467,2015-08-11,1666.6438
467,2015-08-12,1672.8875
467,2015-08-13,1668.2246
467,2015-08-14,1697.0046
467,2015-08-15,1623.441
467,2015-08-16,1483.5684
467,2015-08-17,1619.2319
467,2015-08-18,1666.6438
467,2015-08-19,1672.8875
467,2015-08-20,1668.2246
467,2015-08-21,1697.0046
467,2015-08-22,1623.441
467,2015-08-23,1483.5684
467,2015-08-24,1619.2319
467,2015-08-25,1666.6438
467,2015-08-26,1672.8875
467,2015-08-27,1668.2246
467,2015-08-28,1697.0046
467,2015-08-29,1623.441
467,2015-08-30,1483.5684
467,2015-08-31,1619.2319
467,2015-09-01,1666.6438
467,2015-09-02,1672.8875
467,2015-09-03,1668.2246
467,2015-09-04,1697.0046
467,2015-09-05,1623.441
467,2015-09-06,1483.5684
467,2015-09-07,1619.2319
467,2015-09-08,1666.6438
467,2015-09-09,1672.8875
467,2015-09-10,1668.2246
467,2015-09-11,1697.0046
468,2015-08-01,1480.8835
468,2015-08-02,1356.9393
468,2015-08-03,1495.364
468,2015-08-04,1524.2515
468,2015-08-05,1534.8564
468,2015-08-06,1530.5782
468,2015-08-07,1556.292
468,2015-08-08,1480.8835
468,2015-08-09,1356.9393
468,2015-08-10,1495.364
468,2015-08-11,1524.2515
468,2015-08-12,1534.8564
468,2015-08-13,1530.5782
468,2015-08-14,1556.292
468,2015-08-15,1480.8835
468,2015-08-16,1356.9393
468,2015-08-17,1495.364
468,2015-08-18,1524.2515
468,2015-08-19,1534.8564
468,2015-08-20,1530.5782
468,2015-08-21,1556.292
468,2015-08-22,1480.8835
468,2015-08-23,1356.9393
468,2015-08-24,1495.364
468,2015-08-25,1524.2515
468,2015-08-26,1534.8564
468,2015-08-27,1530.5782
468,2015-08-28,1556.292
468,2015-08-29,1480.8835
468,2015-08-30,1356.9393
468,2015-08-31,1495.364
468,2015-09-01,1524.2515
468,2015-09-02,1534.8564
468,2015-09-03,1530.5782
468,2015-09-04,1556.292
468,2015-09-05,1480.8835
468,2015-09-06,1356.9393
468,2015-09-07,1495.364
468,2015-09-08,1524.2515
468,2015-09-09,1534.8564
468,2015-09-10,1530.5782
468,2015-09-11,1556.292
469,2015-08-01,1402.5444
469,2015-08-02,1285.1654
469,2015-08-03,1419.4093
469,2015-08-04,1443.5405
469,2015-08-05,1447.5134
469,2015-08-06,1443.4785
469,2015-08-07,1463.6107
469,2015-08-08,1402.5444
469,2015-08-09,1285.1654
469,2015-08-10,1419.4093
469,2015-08-11,1443.5405
469,2015-08-12,1447.5134
469,2015-08-13,1443.4785
469,2015-08-14,1463.6107
469,2015-08-15,1402.5444
469,2015-08-16,1285.1654
469,2015-08-17,1419.4093
469,2015-08-18,1443.5405
469,2015-08-19,1447.5134
469,2015-08-20,1443.4785
469,2015-08-21,1463.6107
469,2015-08-22,1402.5444
469,2015-08-23,1285.1654
469,2015-08-24,1419.4093
469,2015-08-25,1443.5405
469,2015-08-26,1447.5134
469,2015-08-27,1443.4785
469,2015-08-28,1463.6107
469,2015-08-29,1402.5444
469,2015-08-30,1285.1654
469,2015-08-31,1419.4093
469,2015-09-01,1443.5405
469,2015-09-02,1447.5134
469,2015-09-03,1443.4785
469,2015-09-04,1463.6107
469,2015-09-05,1402.5444
469,2015-09-06,1285.1654
469,2015-09-07,1419.4093
469,2015-09-08,1443.5405
469,2015-09-09,1447.5134
469,2015-09-10,1443.4785
469,2015-09-11,1463.6107
463,2015-08-01,1622.3407
463,2015-08-02,1499.5903
463,2015-08-03,1612.302
463,2015-08-04,1657.4514
463,2015-08-05,1662.0127
463,2015-08-06,1657.3802
463,2015-08-07,1684.6384
463,2015-08-08,1622.3407
463,2015-08-09,1499.5903
463,2015-08-10,1612.302
463,2015-08-11,1657.4514
463,2015-08-12,1662.0127
463,2015-08-13,1657.3802
463,2015-08-14,1684.6384
463,2015-08-15,1622.3407
463,2015-08-16,1499.5903
463,2015-08-17,1612.302
463,2015-08-18,1657.4514
463,2015-08-19,1662.0127
463,2015-08-20,1657.3802
463,2015-08-21,1684.6384
463,2015-08-22,1622.3407
463,2015-08-23,1499.5903
463,2015-08-24,1612.302
463,2015-08-25,1657.4514
463,2015-08-26,1662.0127
463,2015-08-27,1657.3802
463,2015-08-28,1684.6384
463,2015-08-29,1622.3407
463,2015-08-30,1499.5903
463,2015-08-31,1612.302
463,2015-09-01,1657.4514
463,2015-09-02,1662.0127
463,2015-09-03,1657.3802
463,2015-09-04,1684.6384
463,2015-09-05,1622.3407
463,2015-09-06,1499.5903
463,2015-09-07,1612.302
463,2015-09-08,1657.4514
463,2015-09-09,1662.0127
463,2015-09-10,1657.3802
463,2015-09-11,1684.6384
278,2015-08-01,1562.9553
278,2015-08-02,1437.6653
278,2015-08-03,1566.3656
278,2015-08-04,1612.2305
278,2015-08-05,1617.1681
278,2015-08-06,1612.6605
278,2015-08-07,1609.8062
278,2015-08-08,1562.9553
278,2015-08-09,1437.6653
278,2015-08-10,1566.3656
278,2015-08-11,1612.2305
278,2015-08-12,1617.1681
278,2015-08-13,1612.6605
278,2015-08-14,1609.8062
278,2015-08-15,1562.9553
278,2015-08-16,1437.6653
278,2015-08-17,1566.3656
278,2015-08-18,1612.2305
278,2015-08-19,1617.1681
278,2015-08-20,1612.6605
278,2015-08-21,1609.8062
278,2015-08-22,1562.9553
278,2015-08-23,1437.6653
278,2015-08-24,1566.3656
278,2015-08-25,1612.2305
278,2015-08-26,1617.1681
278,2015-08-27,1612.6605
278,2015-08-28,1609.8062
278,2015-08-29,1562.9553
278,2015-08-30,1437.6653
278,2015-08-31,1566.3656
278,2015-09-01,1612.2305
278,2015-09-02,1617.1681
278,2015-09-03,1612.6605
278,2015-09-04,1609.8062
278,2015-09-05,1562.9553
278,2015-09-06,1437.6653
278,2015-09-07,1566.3656
278,2015-09-08,1612.2305
278,2015-09-09,1617.1681
278,2015-09-10,1612.6605
278,2015-09-11,1609.8062
276,2015-08-01,1442.0383
276,2015-08-02,1330.7443
276,2015-08-03,1456.8813
276,2015-08-04,1483.1826
276,2015-08-05,1492.2925
276,2015-08-06,1489.8416
276,2015-08-07,1509.9028
276,2015-08-08,1442.0383
276,2015-08-09,1330.7443
